,lowest_price_good_now,id,dateutc,listing_count,avg_price,lowest_price_good_ago,lowest_price,highest_price,city,venuename,venuescore,ticket_score,home_team,away_team,hometeamscore,awayteamscore,daysaway,dateloaded,cntStars_home,WPCT_home,STRK_home,rankNBA_home,cntStars_away,WPCT_away,STRK_away,rankNBA_away,HomeAVG,HomePCT,AwayAVG,AwayPCT,TotalAVG,TotalPCT,Population,numTeams,holiday,weekday,dateutcindateform
438,21.0,2758964,2016-02-07,194.0,118.0,22.0,22.0,1130.0,Orlando,Amway Center,0.76053,0.68819,Orlando Magic,Atlanta Hawks,0.67859,0.68801,70,2015-11-29,0,0.5,2.0,18,0,0.579,-1.0,11,17460.0,92.6,17482,90.3,17470,91.6,2040000.0,1.0,0,Sunday,2016-02-07
439,29.0,2759054,2015-12-29,340.0,132.0,29.0,29.0,1130.0,Orlando,Amway Center,0.76053,0.69832,Orlando Magic,New Orleans Pelicans,0.67859,0.6474,30,2015-11-29,0,0.5,2.0,18,1,0.235,-2.0,27,17460.0,92.6,17482,90.3,17470,91.6,2040000.0,1.0,0,Tuesday,2015-12-29
440,54.0,2759756,2016-02-06,566.0,146.0,54.0,54.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.73588,Cleveland Cavaliers,Boston Celtics,0.6441,0.74904,69,2015-11-29,2,0.765,2.0,3,0,0.563,2.0,12,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Saturday,2016-02-06
441,65.0,2759750,2016-03-06,293.0,180.0,64.0,64.0,1334.0,Cleveland,Quicken Loans Arena,0.71898,0.71305,Cleveland Cavaliers,Boston Celtics,0.6441,0.74904,98,2015-11-29,2,0.765,2.0,3,0,0.563,2.0,12,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2016-03-06
442,50.0,2759217,2016-03-31,375.0,101.0,48.0,48.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.73927,Cleveland Cavaliers,Brooklyn Nets,0.6441,0.75544,123,2015-11-29,2,0.765,2.0,3,3,0.188,-2.0,28,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2016-03-31
443,71.0,2759782,2015-12-24,502.0,181.0,65.0,65.0,1201.0,Cleveland,Quicken Loans Arena,0.71898,0.76246,Cleveland Cavaliers,New York Knicks,0.6441,0.81218,25,2015-11-29,2,0.765,2.0,3,1,0.471,-3.0,19,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2015-12-24
444,58.0,2759612,2015-12-20,432.0,173.5,42.0,42.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.71274,Cleveland Cavaliers,Philadelphia 76ers,0.6441,0.70023,21,2015-11-29,2,0.765,2.0,3,0,0.0,-17.0,30,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2015-12-20
445,33.0,2759233,2016-01-05,541.0,120.0,38.0,38.0,1232.0,Cleveland,Quicken Loans Arena,0.71898,0.71936,Cleveland Cavaliers,Toronto Raptors,0.6441,0.68538,37,2015-11-29,2,0.765,2.0,3,1,0.647,4.0,7,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-01-05
446,112.0,2759381,2016-01-24,526.0,253.0,89.0,89.0,2398.0,Cleveland,Quicken Loans Arena,0.71898,0.74183,Cleveland Cavaliers,Chicago Bulls,0.6441,0.76158,56,2015-11-29,2,0.765,2.0,3,2,0.643,-1.0,8,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2016-01-24
447,60.0,2759390,2016-02-19,558.0,186.0,58.0,58.0,5436.0,Cleveland,Quicken Loans Arena,0.71898,0.73953,Cleveland Cavaliers,Chicago Bulls,0.6441,0.76158,82,2015-11-29,2,0.765,2.0,3,2,0.643,-1.0,8,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Friday,2016-02-19
448,30.0,2759437,2016-02-23,627.0,89.0,37.0,37.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.70683,Cleveland Cavaliers,Detroit Pistons,0.6441,0.63675,86,2015-11-29,2,0.765,2.0,3,0,0.5,-1.0,17,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-02-23
449,28.0,2759448,2016-04-14,805.0,96.0,28.0,28.0,1213.0,Cleveland,Quicken Loans Arena,0.71898,0.78889,Cleveland Cavaliers,Detroit Pistons,0.6441,0.63675,137,2015-11-29,2,0.765,2.0,3,0,0.5,-1.0,17,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2016-04-14
450,36.0,2759230,2016-03-01,431.0,108.0,38.0,38.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.70001,Cleveland Cavaliers,Indiana Pacers,0.6441,0.67748,93,2015-11-29,2,0.765,2.0,3,2,0.667,4.0,4,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-03-01
451,39.0,2759235,2016-03-24,389.0,97.0,39.0,39.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.75356,Cleveland Cavaliers,Milwaukee Bucks,0.6441,0.63561,116,2015-11-29,2,0.765,2.0,3,0,0.353,-3.0,25,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2016-03-24
452,30.0,2759910,2016-02-25,567.0,92.0,32.0,32.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.74793,Cleveland Cavaliers,Charlotte Hornets,0.6441,0.6619,88,2015-11-29,2,0.765,2.0,3,1,0.588,1.0,10,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2016-02-25
453,58.0,2759907,2016-04-03,390.0,144.5,58.0,58.0,1232.0,Cleveland,Quicken Loans Arena,0.71898,0.69666,Cleveland Cavaliers,Charlotte Hornets,0.6441,0.6619,126,2015-11-29,2,0.765,2.0,3,1,0.588,1.0,10,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2016-04-03
454,51.0,2759501,2016-03-05,364.0,146.0,50.0,50.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.71769,Cleveland Cavaliers,Washington Wizards,0.6441,0.71482,97,2015-11-29,2,0.765,2.0,3,2,0.429,-4.0,21,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Saturday,2016-03-05
455,38.0,2759344,2016-03-21,418.0,90.5,38.0,38.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.69369,Cleveland Cavaliers,Denver Nuggets,0.6441,0.6662,113,2015-11-29,2,0.765,2.0,3,0,0.353,-6.0,24,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Monday,2016-03-21
456,27.0,2759299,2016-01-26,603.0,101.0,27.0,27.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.71484,Cleveland Cavaliers,Minnesota Timberwolves,0.6441,0.64841,58,2015-11-29,2,0.765,2.0,3,1,0.5,3.0,16,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-01-26
457,51.0,2759226,2015-12-18,318.0,135.0,65.0,65.0,1232.0,Cleveland,Quicken Loans Arena,0.71898,0.71968,Cleveland Cavaliers,Oklahoma City Thunder,0.6441,0.70257,19,2015-11-29,2,0.765,2.0,3,3,0.647,4.0,6,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Friday,2015-12-18
458,10.0,2759983,2015-12-09,864.0,51.0,10.0,10.0,1080.0,Cleveland,Quicken Loans Arena,0.71898,0.72898,Cleveland Cavaliers,Portland Trail Blazers,0.6441,0.68025,10,2015-11-29,2,0.765,2.0,3,1,0.412,1.0,22,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Wednesday,2015-12-09
459,55.0,2759228,2016-01-22,569.0,142.0,57.0,57.0,2398.0,Cleveland,Quicken Loans Arena,0.71898,0.74853,Cleveland Cavaliers,Los Angeles Clippers,0.6441,0.75481,54,2015-11-29,2,0.765,2.0,3,2,0.5,1.0,15,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Friday,2016-01-22
460,131.0,2759236,2016-02-11,673.0,224.0,64.0,64.0,2398.0,Cleveland,Quicken Loans Arena,0.71898,0.7553,Cleveland Cavaliers,Los Angeles Lakers,0.6441,0.76225,74,2015-11-29,2,0.765,2.0,3,1,0.133,-5.0,29,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2016-02-11
461,32.0,2759221,2016-01-28,681.0,96.0,32.0,32.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.69948,Cleveland Cavaliers,Phoenix Suns,0.6441,0.65676,60,2015-11-29,2,0.765,2.0,3,1,0.438,-4.0,20,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Thursday,2016-01-28
462,25.0,2760044,2016-02-09,533.0,97.0,27.0,27.0,1143.0,Cleveland,Quicken Loans Arena,0.71898,0.69392,Cleveland Cavaliers,Sacramento Kings,0.6441,0.63436,72,2015-11-29,2,0.765,2.0,3,2,0.333,-2.0,26,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-02-09
463,41.0,2759564,2016-03-16,389.0,113.0,40.0,40.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.73329,Cleveland Cavaliers,Dallas Mavericks,0.6441,0.72547,108,2015-11-29,2,0.765,2.0,3,3,0.588,1.0,9,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Wednesday,2016-03-16
464,54.0,2759219,2016-03-30,371.0,136.0,57.0,57.0,1201.0,Cleveland,Quicken Loans Arena,0.71898,0.69682,Cleveland Cavaliers,Houston Rockets,0.6441,0.67121,122,2015-11-29,2,0.765,2.0,3,2,0.375,1.0,23,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Wednesday,2016-03-30
465,38.0,2759225,2016-03-08,393.0,116.0,38.0,38.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.68091,Cleveland Cavaliers,Memphis Grizzlies,0.6441,0.67402,100,2015-11-29,2,0.765,2.0,3,2,0.529,-1.0,14,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-03-08
466,101.0,2759227,2016-01-31,547.0,230.0,85.0,85.0,2398.0,Cleveland,Quicken Loans Arena,0.71898,0.7376,Cleveland Cavaliers,San Antonio Spurs,0.6441,0.70494,63,2015-11-29,2,0.765,2.0,3,1,0.824,5.0,2,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2016-01-31
467,161.0,2760123,2016-01-19,435.0,348.0,128.0,128.0,2859.0,Cleveland,Quicken Loans Arena,0.71898,0.74977,Cleveland Cavaliers,Golden State Warriors,0.6441,0.7593,51,2015-11-29,2,0.765,2.0,3,3,1.0,18.0,1,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Tuesday,2016-01-19
468,40.0,2759222,2016-04-11,423.0,117.0,40.0,40.0,1233.0,Cleveland,Quicken Loans Arena,0.71898,0.68997,Cleveland Cavaliers,Atlanta Hawks,0.6441,0.68801,134,2015-11-29,2,0.765,2.0,3,0,0.579,-1.0,11,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Monday,2016-04-11
469,76.0,2759231,2016-01-03,545.0,215.0,78.0,78.0,2401.0,Cleveland,Quicken Loans Arena,0.71898,0.72626,Cleveland Cavaliers,Orlando Magic,0.6441,0.67871,35,2015-11-29,2,0.765,2.0,3,0,0.5,2.0,18,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2016-01-03
470,66.0,2759232,2016-02-07,483.0,174.0,64.0,64.0,9787.0,Cleveland,Quicken Loans Arena,0.71898,0.70554,Cleveland Cavaliers,New Orleans Pelicans,0.6441,0.6474,70,2015-11-29,2,0.765,2.0,3,1,0.235,-2.0,27,20562.0,100.0,19296,97.2,19966,98.7,1783000.0,3.0,0,Sunday,2016-02-07
471,13.0,2759751,2016-02-10,533.0,75.0,11.0,11.0,497.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.6999,Milwaukee Bucks,Boston Celtics,0.63561,0.74904,73,2015-11-29,0,0.353,-3.0,25,0,0.563,2.0,12,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Wednesday,2016-02-10
472,17.0,2759620,2015-12-24,611.0,86.0,17.0,17.0,436.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.69981,Milwaukee Bucks,Philadelphia 76ers,0.63561,0.70023,25,2015-11-29,0,0.353,-3.0,25,0,0.0,-17.0,30,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Thursday,2015-12-24
473,15.0,2758978,2015-12-26,725.0,106.0,24.0,24.0,755.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70534,Milwaukee Bucks,Toronto Raptors,0.63561,0.68538,27,2015-11-29,0,0.353,-3.0,25,1,0.647,4.0,7,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2015-12-26
474,19.0,2758979,2016-03-16,511.0,75.0,20.0,20.0,584.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70461,Milwaukee Bucks,Toronto Raptors,0.63561,0.68538,108,2015-11-29,0,0.353,-3.0,25,1,0.647,4.0,7,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Wednesday,2016-03-16
475,30.0,2759384,2016-01-13,791.0,164.0,29.0,29.0,1227.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.73597,Milwaukee Bucks,Chicago Bulls,0.63561,0.76158,45,2015-11-29,0,0.353,-3.0,25,2,0.643,-1.0,8,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Wednesday,2016-01-13
476,47.0,2759387,2016-04-03,719.0,175.0,49.0,49.0,1227.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.73437,Milwaukee Bucks,Chicago Bulls,0.63561,0.76158,126,2015-11-29,0,0.353,-3.0,25,2,0.643,-1.0,8,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2016-04-03
477,20.0,2759441,2016-02-28,670.0,93.5,22.0,22.0,724.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.69299,Milwaukee Bucks,Detroit Pistons,0.63561,0.63675,91,2015-11-29,0,0.353,-3.0,25,0,0.5,-1.0,17,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2016-02-28
478,13.0,2759199,2016-03-03,510.0,72.0,17.0,17.0,584.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.67429,Milwaukee Bucks,Indiana Pacers,0.63561,0.67748,95,2015-11-29,0,0.353,-3.0,25,2,0.667,4.0,4,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Thursday,2016-03-03
479,20.0,2759212,2016-04-14,583.0,75.0,20.0,20.0,602.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.68818,Milwaukee Bucks,Indiana Pacers,0.63561,0.67748,137,2015-11-29,0,0.353,-3.0,25,2,0.667,4.0,4,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Thursday,2016-04-14
480,17.0,2759846,2016-02-20,589.0,94.0,19.0,19.0,637.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.68538,Milwaukee Bucks,Charlotte Hornets,0.63561,0.6619,83,2015-11-29,0,0.353,-3.0,25,1,0.588,1.0,10,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2016-02-20
481,26.0,2759842,2016-03-27,570.0,87.0,27.0,27.0,694.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.67561,Milwaukee Bucks,Charlotte Hornets,0.63561,0.6619,119,2015-11-29,0,0.353,-3.0,25,1,0.588,1.0,10,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2016-03-27
482,19.0,2759663,2016-01-30,604.0,94.0,21.0,21.0,806.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.73773,Milwaukee Bucks,Miami Heat,0.63561,0.78556,62,2015-11-29,0,0.353,-3.0,25,2,0.667,1.0,5,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2016-01-30
483,12.0,2759674,2016-03-10,608.0,77.0,24.0,24.0,5775.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.72686,Milwaukee Bucks,Miami Heat,0.63561,0.78556,102,2015-11-29,0,0.353,-3.0,25,2,0.667,1.0,5,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Thursday,2016-03-10
484,13.0,2759491,2016-02-12,612.0,71.5,14.0,14.0,613.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70979,Milwaukee Bucks,Washington Wizards,0.63561,0.71482,75,2015-11-29,0,0.353,-3.0,25,2,0.429,-4.0,21,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Friday,2016-02-12
485,21.0,2759280,2016-03-05,553.0,85.0,24.0,24.0,694.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.69254,Milwaukee Bucks,Minnesota Timberwolves,0.63561,0.64841,97,2015-11-29,0,0.353,-3.0,25,1,0.5,3.0,16,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2016-03-05
486,30.0,2759029,2016-03-06,609.0,136.0,39.0,39.0,977.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.7249,Milwaukee Bucks,Oklahoma City Thunder,0.63561,0.70257,98,2015-11-29,0,0.353,-3.0,25,3,0.647,4.0,6,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2016-03-06
487,7.0,2759961,2015-12-08,665.0,62.0,11.0,11.0,436.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.69515,Milwaukee Bucks,Portland Trail Blazers,0.63561,0.68025,9,2015-11-29,0,0.353,-3.0,25,1,0.412,1.0,22,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Tuesday,2015-12-08
488,19.0,2759088,2016-03-20,616.0,86.5,21.0,21.0,639.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.676,Milwaukee Bucks,Utah Jazz,0.63561,0.61492,112,2015-11-29,0,0.353,-3.0,25,1,0.533,2.0,13,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2016-03-20
489,11.0,2758973,2015-12-10,801.0,85.0,21.0,21.0,409.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.73462,Milwaukee Bucks,Los Angeles Clippers,0.63561,0.75481,11,2015-11-29,0,0.353,-3.0,25,2,0.5,1.0,15,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Thursday,2015-12-10
490,41.0,2758981,2016-02-23,352.0,193.0,30.0,30.0,920.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.72918,Milwaukee Bucks,Los Angeles Lakers,0.63561,0.76225,86,2015-11-29,0,0.353,-3.0,25,1,0.133,-5.0,29,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Tuesday,2016-02-23
491,18.0,2759009,2016-03-31,581.0,67.0,19.0,19.0,602.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70159,Milwaukee Bucks,Phoenix Suns,0.63561,0.65676,123,2015-11-29,0,0.353,-3.0,25,1,0.438,-4.0,20,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Thursday,2016-03-31
492,22.0,2759543,2016-01-09,715.0,80.0,24.0,24.0,382.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70847,Milwaukee Bucks,Dallas Mavericks,0.63561,0.72547,41,2015-11-29,0,0.353,-3.0,25,3,0.588,1.0,9,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2016-01-09
493,16.0,2759162,2016-03-01,559.0,97.0,27.0,27.0,542.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70418,Milwaukee Bucks,Houston Rockets,0.63561,0.67121,93,2015-11-29,0,0.353,-3.0,25,2,0.375,1.0,23,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Tuesday,2016-03-01
494,19.0,2758980,2016-03-18,563.0,72.0,21.0,21.0,616.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.67746,Milwaukee Bucks,Memphis Grizzlies,0.63561,0.67402,110,2015-11-29,0,0.353,-3.0,25,2,0.529,-1.0,14,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Friday,2016-03-18
495,14.0,2759123,2016-01-05,708.0,76.0,20.0,20.0,697.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.714,Milwaukee Bucks,San Antonio Spurs,0.63561,0.70494,37,2015-11-29,0,0.353,-3.0,25,1,0.824,5.0,2,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Tuesday,2016-01-05
496,51.0,2760133,2015-12-13,537.0,124.0,53.0,53.0,799.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.73749,Milwaukee Bucks,Golden State Warriors,0.63561,0.7593,14,2015-11-29,0,0.353,-3.0,25,3,1.0,18.0,1,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2015-12-13
497,48.0,2759238,2016-04-06,707.0,169.0,39.0,39.0,811.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70919,Milwaukee Bucks,Cleveland Cavaliers,0.63561,0.6441,129,2015-11-29,0,0.353,-3.0,25,2,0.765,2.0,3,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Wednesday,2016-04-06
498,21.0,2758974,2016-01-16,722.0,86.0,23.0,23.0,755.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.70711,Milwaukee Bucks,Atlanta Hawks,0.63561,0.68801,48,2015-11-29,0,0.353,-3.0,25,0,0.579,-1.0,11,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2016-01-16
499,11.0,2758977,2016-01-27,510.0,70.0,11.0,11.0,497.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.67641,Milwaukee Bucks,Orlando Magic,0.63561,0.67871,59,2015-11-29,0,0.353,-3.0,25,0,0.5,2.0,18,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Wednesday,2016-01-27
500,21.0,2758976,2016-04-02,579.0,77.0,20.0,20.0,665.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.71884,Milwaukee Bucks,Orlando Magic,0.63561,0.67871,125,2015-11-29,0,0.353,-3.0,25,0,0.5,2.0,18,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Saturday,2016-04-02
501,27.0,2759055,2016-03-13,603.0,106.0,27.0,27.0,812.0,Milwaukee,BMO Harris Bradley Center,0.69926,0.68273,Milwaukee Bucks,New Orleans Pelicans,0.63561,0.6474,105,2015-11-29,0,0.353,-3.0,25,1,0.235,-2.0,27,14652.0,78.3,16146,83.6,15443,81.1,1408000.0,2.0,0,Sunday,2016-03-13
502,8.0,2759696,2016-02-20,294.0,97.5,8.0,8.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.71318,Utah Jazz,Boston Celtics,0.61492,0.74904,83,2015-11-29,1,0.533,2.0,13,0,0.563,2.0,12,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Saturday,2016-02-20
503,12.0,2759082,2016-02-28,308.0,109.5,12.0,12.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.68972,Utah Jazz,Brooklyn Nets,0.61492,0.75544,91,2015-11-29,1,0.533,2.0,13,3,0.188,-2.0,28,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Sunday,2016-02-28
504,10.0,2759766,2015-12-10,362.0,87.5,9.0,9.0,629.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.73807,Utah Jazz,New York Knicks,0.61492,0.81218,11,2015-11-29,1,0.533,2.0,13,1,0.471,-3.0,19,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Thursday,2015-12-10
505,12.0,2759568,2015-12-29,342.0,88.0,12.0,12.0,508.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.66897,Utah Jazz,Philadelphia 76ers,0.61492,0.70023,30,2015-11-29,1,0.533,2.0,13,0,0.0,-17.0,30,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Tuesday,2015-12-29
506,22.0,2759351,2016-02-02,302.0,134.0,22.0,22.0,858.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.70673,Utah Jazz,Chicago Bulls,0.61492,0.76158,65,2015-11-29,1,0.533,2.0,13,2,0.643,-1.0,8,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Tuesday,2016-02-02
507,12.0,2759401,2016-01-26,327.0,87.0,6.0,6.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.6258,Utah Jazz,Detroit Pistons,0.61492,0.63675,58,2015-11-29,1,0.533,2.0,13,0,0.5,-1.0,17,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Tuesday,2016-01-26
508,19.0,2759086,2016-02-06,316.0,103.0,11.0,11.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.63787,Utah Jazz,Milwaukee Bucks,0.61492,0.63561,69,2015-11-29,1,0.533,2.0,13,0,0.353,-3.0,25,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Saturday,2016-02-06
509,5.0,2759835,2016-01-28,330.0,87.0,5.0,5.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.63561,Utah Jazz,Charlotte Hornets,0.61492,0.6619,60,2015-11-29,1,0.533,2.0,13,1,0.588,1.0,10,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Thursday,2016-01-28
510,18.0,2759628,2016-01-10,287.0,84.0,17.0,17.0,547.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.72327,Utah Jazz,Miami Heat,0.61492,0.78556,42,2015-11-29,1,0.533,2.0,13,2,0.667,1.0,5,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Sunday,2016-01-10
511,11.0,2759454,2016-03-12,310.0,104.0,11.0,11.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.66303,Utah Jazz,Washington Wizards,0.61492,0.71482,104,2015-11-29,1,0.533,2.0,13,2,0.429,-4.0,21,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Saturday,2016-03-12
512,10.0,2759304,2015-12-19,362.0,97.0,14.0,14.0,460.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.65762,Utah Jazz,Denver Nuggets,0.61492,0.6662,20,2015-11-29,1,0.533,2.0,13,0,0.353,-6.0,24,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Saturday,2015-12-19
513,9.0,2759309,2016-02-04,299.0,92.0,4.0,4.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.68611,Utah Jazz,Denver Nuggets,0.61492,0.6662,67,2015-11-29,1,0.533,2.0,13,0,0.353,-6.0,24,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Thursday,2016-02-04
514,22.0,2759260,2016-01-30,308.0,98.0,12.0,12.0,628.0,Salt Lake City,Vivint Smart Home Arena,0.70159,0.66141,Utah Jazz,Minnesota Timberwolves,0.61492,0.64841,62,2015-11-29,1,0.533,2.0,13,1,0.5,3.0,16,19586.0,98.4,17026,87.0,17879,90.8,1085000.0,1.0,0,Saturday,2016-01-30
