,listing_count,avg_price,lowest_price_good,lowest_price,highest_price,city,venuename,venuescore,ticket_score,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,daysaway,dateloaded,cntStars_home,WPCT_home,STRK_home,rankNBA_home,cntStars_away,WPCT_away,STRK_away,rankNBA_away,HomeAVG,HomePCT,AwayAVG,AwayPCT,TotalAVG,TotalPCT,Population,numTeams,holiday,weekday,dateutcindateform
2317,874.0,120.0,46.0,46.0,5343.0,Toronto,Air Canada Centre,0.79647,0.76496,2759658,Toronto Raptors,Miami Heat,0.68639,0.78538,2016-03-13,98,2015-12-06,1,0.571,-2.0,12,2,0.667,2.0,3,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Sunday,2016-03-13
2318,917.0,137.0,44.0,44.0,1201.0,Toronto,Air Canada Centre,0.79647,0.73891,2759497,Toronto Raptors,Washington Wizards,0.68639,0.71564,2015-12-31,25,2015-12-06,1,0.571,-2.0,12,2,0.444,-1.0,20,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Thursday,2015-12-31
2319,1203.0,81.0,25.0,25.0,891.0,Toronto,Air Canada Centre,0.79647,0.73358,2759502,Toronto Raptors,Washington Wizards,0.68639,0.71564,2016-01-27,52,2015-12-06,1,0.571,-2.0,12,2,0.444,-1.0,20,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Wednesday,2016-01-27
2320,1007.0,99.0,27.0,27.0,4453.0,Toronto,Air Canada Centre,0.79647,0.72813,2759285,Toronto Raptors,Minnesota Timberwolves,0.68639,0.64788,2016-02-25,81,2015-12-06,1,0.571,-2.0,12,1,0.421,-3.0,22,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Thursday,2016-02-25
2321,925.0,125.5,48.0,48.0,4749.0,Toronto,Air Canada Centre,0.79647,0.76241,2759036,Toronto Raptors,Oklahoma City Thunder,0.68639,0.70262,2016-03-28,113,2015-12-06,1,0.571,-2.0,12,3,0.579,-2.0,8,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Monday,2016-03-28
2322,974.0,93.0,34.0,34.0,5046.0,Toronto,Air Canada Centre,0.79647,0.72508,2759968,Toronto Raptors,Portland Trail Blazers,0.68639,0.68042,2016-03-05,90,2015-12-06,1,0.571,-2.0,12,1,0.429,2.0,21,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Saturday,2016-03-05
2323,1003.0,73.0,25.0,25.0,891.0,Toronto,Air Canada Centre,0.79647,0.70868,2759091,Toronto Raptors,Utah Jazz,0.68639,0.61557,2016-03-03,88,2015-12-06,1,0.571,-2.0,12,1,0.5,1.0,17,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Thursday,2016-03-03
2324,950.0,119.0,58.0,58.0,4749.0,Toronto,Air Canada Centre,0.79647,0.75931,2758921,Toronto Raptors,Los Angeles Clippers,0.68639,0.75443,2016-01-24,49,2015-12-06,1,0.571,-2.0,12,2,0.55,1.0,14,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Sunday,2016-01-24
2325,103.0,252.0,145.0,145.0,824.0,Toronto,Air Canada Centre,0.79647,0.72972,2758920,Toronto Raptors,Los Angeles Lakers,0.68639,0.76224,2015-12-08,2,2015-12-06,1,0.571,-2.0,12,1,0.15,-2.0,29,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Tuesday,2015-12-08
2326,701.0,91.0,36.0,36.0,892.0,Toronto,Air Canada Centre,0.79647,0.7165,2760041,Toronto Raptors,Sacramento Kings,0.68639,0.63436,2015-12-20,14,2015-12-06,1,0.571,-2.0,12,2,0.333,-2.0,26,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Sunday,2015-12-20
2327,746.0,113.0,40.0,40.0,1367.0,Toronto,Air Canada Centre,0.79647,0.73019,2759558,Toronto Raptors,Dallas Mavericks,0.68639,0.72556,2015-12-23,17,2015-12-06,1,0.571,-2.0,12,3,0.571,1.0,11,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Wednesday,2015-12-23
2328,899.0,102.0,32.0,32.0,909.0,Toronto,Air Canada Centre,0.79647,0.75112,2759173,Toronto Raptors,Houston Rockets,0.68639,0.67106,2016-03-06,91,2015-12-06,1,0.571,-2.0,12,2,0.476,3.0,18,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Sunday,2016-03-06
2329,1046.0,96.0,34.0,34.0,891.0,Toronto,Air Canada Centre,0.79647,0.73163,2758929,Toronto Raptors,Memphis Grizzlies,0.68639,0.67383,2016-02-21,77,2015-12-06,1,0.571,-2.0,12,2,0.571,1.0,10,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Sunday,2016-02-21
2330,824.0,91.0,37.0,37.0,2307.0,Toronto,Air Canada Centre,0.79647,0.73992,2759115,Toronto Raptors,San Antonio Spurs,0.68639,0.70465,2015-12-10,4,2015-12-06,1,0.571,-2.0,12,1,0.81,3.0,2,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Thursday,2015-12-10
2331,1084.0,197.5,82.0,82.0,5936.0,Toronto,Air Canada Centre,0.79647,0.77865,2759250,Toronto Raptors,Cleveland Cavaliers,0.68639,0.64461,2016-02-27,83,2015-12-06,1,0.571,-2.0,12,2,0.65,-3.0,4,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Saturday,2016-02-27
2332,1023.0,84.0,23.0,23.0,950.0,Toronto,Air Canada Centre,0.79647,0.73309,2758970,Toronto Raptors,Atlanta Hawks,0.68639,0.68929,2016-03-11,96,2015-12-06,1,0.571,-2.0,12,0,0.591,1.0,7,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Friday,2016-03-11
2333,967.0,89.0,25.0,25.0,950.0,Toronto,Air Canada Centre,0.79647,0.72516,2758968,Toronto Raptors,Atlanta Hawks,0.68639,0.68929,2016-03-30,115,2015-12-06,1,0.571,-2.0,12,0,0.591,1.0,7,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Wednesday,2016-03-30
2334,931.0,92.0,28.0,28.0,868.0,Toronto,Air Canada Centre,0.79647,0.73901,2758939,Toronto Raptors,Orlando Magic,0.68639,0.67862,2016-03-20,105,2015-12-06,1,0.571,-2.0,12,0,0.55,-1.0,15,19868.0,100.3,17858,93.2,18449,95.3,6456000.0,3.0,0,Sunday,2016-03-20
2335,1523.0,77.0,20.0,20.0,1392.0,Philadelphia,Wells Fargo Center,0.8164,0.7645,2759752,Philadelphia 76ers,Boston Celtics,0.70023,0.74908,2016-01-24,56,2015-11-29,0,0.0,-17.0,30,0,0.563,2.0,12,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-24
2336,1415.0,78.0,9.0,9.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74575,2759734,Philadelphia 76ers,Boston Celtics,0.70023,0.74908,2016-03-20,112,2015-11-29,0,0.0,-17.0,30,0,0.563,2.0,12,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-03-20
2337,1549.0,78.5,13.0,13.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.75538,2759593,Philadelphia 76ers,Brooklyn Nets,0.70023,0.75524,2016-02-07,70,2015-11-29,0,0.0,-17.0,30,3,0.188,-2.0,28,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-02-07
2338,1297.0,88.5,11.0,11.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.76329,2759577,Philadelphia 76ers,Brooklyn Nets,0.70023,0.75524,2016-03-12,104,2015-11-29,0,0.0,-17.0,30,3,0.188,-2.0,28,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-03-12
2339,695.0,104.5,24.0,24.0,4984.0,Philadelphia,Wells Fargo Center,0.8164,0.77215,2759833,Philadelphia 76ers,New York Knicks,0.70023,0.81215,2015-12-19,20,2015-11-29,0,0.0,-17.0,30,1,0.471,-3.0,19,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2015-12-19
2340,1381.0,104.0,17.0,17.0,1392.0,Philadelphia,Wells Fargo Center,0.8164,0.78433,2759813,Philadelphia 76ers,New York Knicks,0.70023,0.81215,2016-04-08,131,2015-11-29,0,0.0,-17.0,30,1,0.471,-3.0,19,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-04-08
2341,1616.0,72.0,12.0,12.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.74727,2759602,Philadelphia 76ers,Toronto Raptors,0.70023,0.68539,2016-01-10,42,2015-11-29,0,0.0,-17.0,30,1,0.647,4.0,7,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-10
2342,1450.0,95.0,17.0,17.0,1606.0,Philadelphia,Wells Fargo Center,0.8164,0.76823,2759578,Philadelphia 76ers,Chicago Bulls,0.70023,0.76158,2016-01-15,47,2015-11-29,0,0.0,-17.0,30,2,0.643,-1.0,8,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-01-15
2343,1195.0,218.0,61.0,61.0,2470.0,Philadelphia,Wells Fargo Center,0.8164,0.77039,2759595,Philadelphia 76ers,Cleveland Cavaliers,0.70023,0.64462,2016-01-10,42,2015-11-29,0,0.0,-17.0,30,2,0.765,2.0,3,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-10
2344,1435.0,50.0,11.0,11.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.7375,2759594,Philadelphia 76ers,Detroit Pistons,0.70023,0.63675,2015-12-12,13,2015-11-29,0,0.0,-17.0,30,0,0.5,-1.0,17,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2015-12-12
2345,1392.0,73.0,11.0,11.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.73198,2759587,Philadelphia 76ers,Detroit Pistons,0.70023,0.63675,2016-03-13,105,2015-11-29,0,0.0,-17.0,30,0,0.5,-1.0,17,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-03-13
2346,1416.0,76.0,9.0,9.0,1259.0,Philadelphia,Wells Fargo Center,0.8164,0.7379,2759586,Philadelphia 76ers,Indiana Pacers,0.70023,0.67765,2016-04-02,125,2015-11-29,0,0.0,-17.0,30,2,0.667,4.0,4,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-04-02
2347,1843.0,59.0,7.0,7.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.73243,2759572,Philadelphia 76ers,Milwaukee Bucks,0.70023,0.63561,2016-04-10,133,2015-11-29,0,0.0,-17.0,30,0,0.353,-3.0,25,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-04-10
2348,1615.0,54.0,8.0,8.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74803,2759584,Philadelphia 76ers,Atlanta Hawks,0.70023,0.68801,2016-01-08,40,2015-11-29,0,0.0,-17.0,30,0,0.579,-1.0,11,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-01-08
2349,1910.0,48.0,7.0,7.0,1202.0,Philadelphia,Wells Fargo Center,0.8164,0.73137,2759589,Philadelphia 76ers,Atlanta Hawks,0.70023,0.68801,2016-02-04,67,2015-11-29,0,0.0,-17.0,30,0,0.579,-1.0,11,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-02-04
2350,1848.0,50.0,7.0,7.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74513,2759908,Philadelphia 76ers,Charlotte Hornets,0.70023,0.6621,2016-03-03,95,2015-11-29,0,0.0,-17.0,30,1,0.588,1.0,10,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-03-03
2351,1882.0,48.0,7.0,7.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.76862,2759903,Philadelphia 76ers,Charlotte Hornets,0.70023,0.6621,2016-03-29,121,2015-11-29,0,0.0,-17.0,30,1,0.588,1.0,10,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-03-29
2352,1294.0,149.0,40.0,40.0,1825.0,Philadelphia,Wells Fargo Center,0.8164,0.76062,2759599,Philadelphia 76ers,Oklahoma City Thunder,0.70023,0.70262,2016-03-18,110,2015-11-29,0,0.0,-17.0,30,3,0.647,4.0,6,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-03-18
2353,1403.0,84.0,10.0,10.0,1202.0,Philadelphia,Wells Fargo Center,0.8164,0.74261,2759598,Philadelphia 76ers,Washington Wizards,0.70023,0.71492,2016-02-27,90,2015-11-29,0,0.0,-17.0,30,2,0.429,-4.0,21,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-02-27
2354,1376.0,76.0,7.0,7.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74815,2759600,Philadelphia 76ers,Washington Wizards,0.70023,0.71492,2016-03-17,109,2015-11-29,0,0.0,-17.0,30,2,0.429,-4.0,21,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-03-17
2355,1385.0,70.0,11.0,11.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.73825,2759590,Philadelphia 76ers,Memphis Grizzlies,0.70023,0.6739,2015-12-23,24,2015-11-29,0,0.0,-17.0,30,2,0.529,-1.0,14,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Wednesday,2015-12-23
2356,1597.0,78.0,15.0,15.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.74313,2759977,Philadelphia 76ers,Portland Trail Blazers,0.70023,0.68068,2016-01-17,49,2015-11-29,0,0.0,-17.0,30,1,0.412,1.0,22,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-17
2357,1879.0,58.0,7.0,7.0,1237.0,Philadelphia,Wells Fargo Center,0.8164,0.76298,2759601,Philadelphia 76ers,New Orleans Pelicans,0.70023,0.6474,2016-04-05,128,2015-11-29,0,0.0,-17.0,30,1,0.235,-2.0,27,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-04-05
2358,1489.0,99.0,14.0,14.0,1611.0,Philadelphia,Wells Fargo Center,0.8164,0.76782,2759580,Philadelphia 76ers,Los Angeles Clippers,0.70023,0.75476,2016-02-09,72,2015-11-29,0,0.0,-17.0,30,2,0.5,1.0,15,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-02-09
2359,1149.0,58.0,14.0,14.0,1102.0,Philadelphia,Wells Fargo Center,0.8164,0.75299,2759582,Philadelphia 76ers,San Antonio Spurs,0.70023,0.70492,2015-12-08,9,2015-11-29,0,0.0,-17.0,30,1,0.824,5.0,2,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2015-12-08
2360,914.0,234.0,67.0,67.0,2627.0,Philadelphia,Wells Fargo Center,0.8164,0.76998,2760118,Philadelphia 76ers,Golden State Warriors,0.70023,0.75952,2016-01-30,62,2015-11-29,0,0.0,-17.0,30,3,1.0,18.0,1,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-01-30
2361,1791.0,51.0,7.0,7.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.73355,2759596,Philadelphia 76ers,Phoenix Suns,0.70023,0.65702,2016-01-27,59,2015-11-29,0,0.0,-17.0,30,1,0.438,-4.0,20,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Wednesday,2016-01-27
2362,1033.0,57.0,11.0,11.0,689.0,Philadelphia,Wells Fargo Center,0.8164,0.72993,2759574,Philadelphia 76ers,Denver Nuggets,0.70023,0.6663,2015-12-05,6,2015-11-29,0,0.0,-17.0,30,0,0.353,-6.0,24,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2015-12-05
2363,1888.0,47.0,7.0,7.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.766,2759576,Philadelphia 76ers,Orlando Magic,0.70023,0.67859,2016-02-24,87,2015-11-29,0,0.0,-17.0,30,0,0.5,2.0,18,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Wednesday,2016-02-24
2364,1272.0,89.0,20.0,20.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.77247,2759691,Philadelphia 76ers,Miami Heat,0.70023,0.78556,2016-03-05,97,2015-11-29,0,0.0,-17.0,30,2,0.667,1.0,5,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-03-05
2365,1436.0,67.0,12.0,12.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74062,2759592,Philadelphia 76ers,Minnesota Timberwolves,0.70023,0.64841,2016-01-05,37,2015-11-29,0,0.0,-17.0,30,1,0.5,3.0,16,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-01-05
2366,308.0,196.5,101.0,72.0,11464.0,Philadelphia,Wells Fargo Center,0.8164,0.74841,2759585,Philadelphia 76ers,Los Angeles Lakers,0.70023,0.76216,2015-12-02,3,2015-11-29,0,0.0,-17.0,30,1,0.133,-5.0,29,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Wednesday,2015-12-02
2367,1889.0,46.0,7.0,7.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.7674,2760056,Philadelphia 76ers,Sacramento Kings,0.70023,0.63446,2016-02-11,74,2015-11-29,0,0.0,-17.0,30,2,0.333,-2.0,26,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-02-11
2368,1444.0,88.0,12.0,12.0,1499.0,Philadelphia,Wells Fargo Center,0.8164,0.75735,2759581,Philadelphia 76ers,Houston Rockets,0.70023,0.67126,2016-03-10,102,2015-11-29,0,0.0,-17.0,30,2,0.375,1.0,23,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-03-10
2369,1529.0,78.0,20.0,20.0,1392.0,Philadelphia,Wells Fargo Center,0.8164,0.7645,2759752,Philadelphia 76ers,Boston Celtics,0.70023,0.74908,2016-01-24,55,2015-11-30,0,0.0,-18.0,30,0,0.529,-1.0,16,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-24
2370,1402.0,79.0,9.0,9.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74575,2759734,Philadelphia 76ers,Boston Celtics,0.70023,0.74908,2016-03-20,111,2015-11-30,0,0.0,-18.0,30,0,0.529,-1.0,16,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-03-20
2371,1554.0,79.0,13.0,13.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.75538,2759593,Philadelphia 76ers,Brooklyn Nets,0.70023,0.75524,2016-02-07,69,2015-11-30,0,0.0,-18.0,30,3,0.235,1.0,27,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-02-07
2372,1320.0,90.0,11.0,11.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.76329,2759577,Philadelphia 76ers,Brooklyn Nets,0.70023,0.75524,2016-03-12,103,2015-11-30,0,0.0,-18.0,30,3,0.235,1.0,27,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-03-12
2373,666.0,116.0,17.0,17.0,5138.0,Philadelphia,Wells Fargo Center,0.8164,0.77215,2759833,Philadelphia 76ers,New York Knicks,0.70023,0.81215,2015-12-19,19,2015-11-30,0,0.0,-18.0,30,1,0.444,-4.0,20,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2015-12-19
2374,1387.0,105.5,17.0,17.0,1392.0,Philadelphia,Wells Fargo Center,0.8164,0.78433,2759813,Philadelphia 76ers,New York Knicks,0.70023,0.81215,2016-04-08,130,2015-11-30,0,0.0,-18.0,30,1,0.444,-4.0,20,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-04-08
2375,1611.0,74.0,12.0,12.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.74727,2759602,Philadelphia 76ers,Toronto Raptors,0.70023,0.68539,2016-01-10,41,2015-11-30,0,0.0,-18.0,30,1,0.611,-1.0,8,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-10
2376,1473.0,96.0,17.0,17.0,1606.0,Philadelphia,Wells Fargo Center,0.8164,0.76823,2759578,Philadelphia 76ers,Chicago Bulls,0.70023,0.76158,2016-01-15,46,2015-11-30,0,0.0,-18.0,30,2,0.643,-1.0,7,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-01-15
2377,1205.0,219.0,49.0,49.0,2470.0,Philadelphia,Wells Fargo Center,0.8164,0.77039,2759595,Philadelphia 76ers,Cleveland Cavaliers,0.70023,0.64462,2016-01-10,41,2015-11-30,0,0.0,-18.0,30,2,0.765,2.0,3,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-10
2378,1440.0,46.0,8.0,8.0,970.0,Philadelphia,Wells Fargo Center,0.8164,0.7375,2759594,Philadelphia 76ers,Detroit Pistons,0.70023,0.63675,2015-12-12,12,2015-11-30,0,0.0,-18.0,30,0,0.471,-2.0,19,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2015-12-12
2379,1409.0,74.0,11.0,11.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.73198,2759587,Philadelphia 76ers,Detroit Pistons,0.70023,0.63675,2016-03-13,104,2015-11-30,0,0.0,-18.0,30,0,0.471,-2.0,19,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-03-13
2380,1420.0,81.0,14.0,14.0,1259.0,Philadelphia,Wells Fargo Center,0.8164,0.7379,2759586,Philadelphia 76ers,Indiana Pacers,0.70023,0.67765,2016-04-02,124,2015-11-30,0,0.0,-18.0,30,2,0.688,5.0,4,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-04-02
2381,1864.0,59.0,7.0,7.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.73243,2759572,Philadelphia 76ers,Milwaukee Bucks,0.70023,0.63561,2016-04-10,132,2015-11-30,0,0.0,-18.0,30,0,0.353,-3.0,25,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-04-10
2382,1613.0,55.5,8.0,8.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74803,2759584,Philadelphia 76ers,Atlanta Hawks,0.70023,0.68801,2016-01-08,39,2015-11-30,0,0.0,-18.0,30,0,0.579,-1.0,11,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-01-08
2383,1944.0,49.0,7.0,7.0,1202.0,Philadelphia,Wells Fargo Center,0.8164,0.73137,2759589,Philadelphia 76ers,Atlanta Hawks,0.70023,0.68801,2016-02-04,66,2015-11-30,0,0.0,-18.0,30,0,0.579,-1.0,11,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-02-04
2384,1847.0,51.0,7.0,7.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74513,2759908,Philadelphia 76ers,Charlotte Hornets,0.70023,0.6621,2016-03-03,94,2015-11-30,0,0.0,-18.0,30,1,0.588,1.0,10,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-03-03
2385,1878.0,49.0,7.0,7.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.76862,2759903,Philadelphia 76ers,Charlotte Hornets,0.70023,0.6621,2016-03-29,120,2015-11-30,0,0.0,-18.0,30,1,0.588,1.0,10,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-03-29
2386,1309.0,151.0,40.0,40.0,1825.0,Philadelphia,Wells Fargo Center,0.8164,0.76062,2759599,Philadelphia 76ers,Oklahoma City Thunder,0.70023,0.70262,2016-03-18,109,2015-11-30,0,0.0,-18.0,30,3,0.647,4.0,6,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Friday,2016-03-18
2387,1424.0,86.5,10.0,10.0,1202.0,Philadelphia,Wells Fargo Center,0.8164,0.74261,2759598,Philadelphia 76ers,Washington Wizards,0.70023,0.71492,2016-02-27,89,2015-11-30,0,0.0,-18.0,30,2,0.429,-4.0,21,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-02-27
2388,1393.0,76.0,7.0,7.0,1187.0,Philadelphia,Wells Fargo Center,0.8164,0.74815,2759600,Philadelphia 76ers,Washington Wizards,0.70023,0.71492,2016-03-17,108,2015-11-30,0,0.0,-18.0,30,2,0.429,-4.0,21,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Thursday,2016-03-17
2389,1346.0,72.0,12.0,12.0,1082.0,Philadelphia,Wells Fargo Center,0.8164,0.73825,2759590,Philadelphia 76ers,Memphis Grizzlies,0.70023,0.6739,2015-12-23,23,2015-11-30,0,0.0,-18.0,30,2,0.556,1.0,12,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Wednesday,2015-12-23
2390,1577.0,78.0,15.0,15.0,1284.0,Philadelphia,Wells Fargo Center,0.8164,0.74313,2759977,Philadelphia 76ers,Portland Trail Blazers,0.70023,0.68068,2016-01-17,48,2015-11-30,0,0.0,-18.0,30,1,0.412,1.0,23,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Sunday,2016-01-17
2391,1819.0,58.0,7.0,7.0,1237.0,Philadelphia,Wells Fargo Center,0.8164,0.76298,2759601,Philadelphia 76ers,New Orleans Pelicans,0.70023,0.6474,2016-04-05,127,2015-11-30,0,0.0,-18.0,30,1,0.235,-2.0,28,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-04-05
2392,1505.0,100.0,14.0,14.0,1611.0,Philadelphia,Wells Fargo Center,0.8164,0.76782,2759580,Philadelphia 76ers,Los Angeles Clippers,0.70023,0.75476,2016-02-09,71,2015-11-30,0,0.0,-18.0,30,2,0.529,2.0,14,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2016-02-09
2393,935.0,55.0,11.0,11.0,1102.0,Philadelphia,Wells Fargo Center,0.8164,0.75299,2759582,Philadelphia 76ers,San Antonio Spurs,0.70023,0.70492,2015-12-08,8,2015-11-30,0,0.0,-18.0,30,1,0.824,5.0,2,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Tuesday,2015-12-08
2394,894.0,245.0,73.0,73.0,2627.0,Philadelphia,Wells Fargo Center,0.8164,0.76998,2760118,Philadelphia 76ers,Golden State Warriors,0.70023,0.75952,2016-01-30,61,2015-11-30,0,0.0,-18.0,30,3,1.0,18.0,1,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Saturday,2016-01-30
2395,1776.0,51.0,7.0,7.0,1078.0,Philadelphia,Wells Fargo Center,0.8164,0.73355,2759596,Philadelphia 76ers,Phoenix Suns,0.70023,0.65702,2016-01-27,58,2015-11-30,0,0.0,-18.0,30,1,0.471,1.0,17,14240.0,70.1,17211,90.9,15988,81.9,5570000.0,4.0,0,Wednesday,2016-01-27
