,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
64,103,1450.0,115.0,48.0,48.0,543.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 Everbank Field,Jacksonville,US,"Jacksonville, FL 32202",5178,EverBank Field,32202,0.84752,FL,2015-04-22T00:00:00,Falcons at Jaguars,2015-12-20T18:00:00,0.79147,False,2015-12-20T22:00:00,2594402,Jacksonville Jaguars,Atlanta Falcons,0.7261,0.80905,2015-12-20,18:00:00,23
65,104,3346.0,110.0,44.0,44.0,1623.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Jaguars at Saints,2015-12-27T18:00:00,0.84023,False,2015-12-27T22:00:00,2594430,New Orleans Saints,Jacksonville Jaguars,0.80042,0.7261,2015-12-27,18:00:00,30
66,105,4273.0,146.0,54.0,54.0,1365.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Reliant Park,Houston,US,"Houston, TX 77054",41,NRG Stadium,77054,0.8433,TX,2015-04-22T00:00:00,Jaguars at Texans,2016-01-03T18:00:00,0.85215,False,2016-01-03T22:00:00,2594278,Houston Texans,Jacksonville Jaguars,0.8134,0.7261,2016-01-03,18:00:00,37
67,106,416.0,88.0,46.0,46.0,303.0,2015-11-29T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85438,TN,2015-04-22T00:00:00,Raiders at Titans,2015-11-29T18:00:00,0.77978,False,2015-11-29T22:00:00,2594458,Tennessee Titans,Oakland Raiders,0.76115,0.78246,2015-11-29,18:00:00,2
68,108,2054.0,77.0,23.0,23.0,1269.0,2015-12-06T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85438,TN,2015-04-22T00:00:00,Jaguars at Titans,2015-12-06T18:00:00,0.7876,False,2015-12-06T22:00:00,2594323,Tennessee Titans,Jacksonville Jaguars,0.76115,0.7261,2015-12-06,18:00:00,9
69,109,7406.0,123.0,32.0,32.0,1046.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Titans at Jets,2015-12-13T18:00:00,0.88328,False,2015-12-13T22:00:00,2594507,New York Jets,Tennessee Titans,0.84751,0.76115,2015-12-13,18:00:00,16
70,110,662.0,489.0,274.0,260.0,5742.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 Patriot Place,Foxborough,US,"Foxborough, MA 02035",33,Gillette Stadium,02035,0.90237,MA,2015-04-22T00:00:00,Titans at Patriots,2015-12-20T18:00:00,0.84413,False,2015-12-20T22:00:00,2594478,New England Patriots,Tennessee Titans,0.84576,0.76115,2015-12-20,18:00:00,23
71,111,2204.0,97.0,27.0,27.0,1233.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85438,TN,2015-04-22T00:00:00,Texans at Titans,2015-12-27T18:00:00,0.80998,False,2015-12-27T22:00:00,2594465,Tennessee Titans,Houston Texans,0.76115,0.8134,2015-12-27,18:00:00,30
72,112,4821.0,92.0,32.0,32.0,1213.0,2016-01-03T13:00:00,2015-04-22T00:00:00,500 South Capitol Ave.,Indianapolis,US,"Indianapolis, IN 46225",1130,Lucas Oil Stadium,46225,0.92002,IN,2015-04-22T00:00:00,Titans at Colts,2016-01-03T18:00:00,0.84281,False,2016-01-03T22:00:00,2594387,Indianapolis Colts,Tennessee Titans,0.7948,0.76115,2016-01-03,18:00:00,37
73,113,483.0,247.0,125.0,125.0,915.0,2015-11-29T18:30:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91152,CO,2015-04-22T00:00:00,Patriots at Broncos,2015-11-30T01:30:00,0.854,False,2015-11-30T05:30:00,2594496,Denver Broncos,New England Patriots,0.82325,0.84576,2015-11-30,01:30:00,3
74,114,3098.0,214.0,112.0,112.0,1149.0,2015-12-06T13:05:00,2015-04-22T00:00:00,9449 Friars Road,San Diego,US,"San Diego, CA 92108",1134,Qualcomm Stadium,92108,0.90643,CA,2015-04-22T00:00:00,Broncos at Chargers,2015-12-06T21:05:00,0.87604,False,2015-12-07T01:05:00,2594317,San Diego Chargers,Denver Broncos,0.83726,0.82325,2015-12-06,21:05:00,9
75,115,1385.0,416.0,190.0,190.0,11554.0,2015-12-13T14:05:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91152,CO,2015-04-22T00:00:00,Raiders at Broncos,2015-12-13T21:05:00,0.84935,False,2015-12-14T01:05:00,2594502,Denver Broncos,Oakland Raiders,0.82325,0.78246,2015-12-13,21:05:00,16
76,116,2660.0,226.0,101.0,101.0,1747.0,2015-12-20T16:25:00,2015-04-22T00:00:00,100 Art Rooney Avenue,Pittsburgh,US,"Pittsburgh, PA 15212",1119,Heinz Field,15212,0.90159,PA,2015-04-22T00:00:00,Broncos at Steelers,2015-12-20T21:25:00,0.87057,False,2015-12-21T01:25:00,2594583,Pittsburgh Steelers,Denver Broncos,0.81684,0.82325,2015-12-20,21:25:00,23
77,117,1689.0,379.0,165.0,165.0,1769.0,2015-12-28T18:30:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91152,CO,2015-04-22T00:00:00,Bengals at Broncos,2015-12-29T01:30:00,0.85537,False,2015-12-29T05:30:00,2594499,Denver Broncos,Cincinnati Bengals,0.82325,0.78914,2015-12-29,01:30:00,32
78,119,2366.0,301.0,145.0,145.0,1915.0,2016-01-03T14:25:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91152,CO,2015-04-22T00:00:00,Chargers at Broncos,2016-01-03T21:25:00,0.86457,False,2016-01-04T01:25:00,2594501,Denver Broncos,San Diego Chargers,0.82325,0.83726,2016-01-03,21:25:00,37
79,136,1880.0,56.0,16.0,16.0,1124.0,2015-11-29T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89481,MO,2015-04-22T00:00:00,Bills at Chiefs,2015-11-29T18:00:00,0.81602,False,2015-11-29T22:00:00,2594346,Kansas City Chiefs,Buffalo Bills,0.79483,0.79211,2015-11-29,18:00:00,2
80,137,778.0,289.0,154.0,154.0,1233.0,2015-12-06T13:05:00,2015-04-22T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",14,O.co Coliseum,94621,0.79275,CA,2015-04-22T00:00:00,Chiefs at Raiders,2015-12-06T21:05:00,0.79514,False,2015-12-07T01:05:00,2594551,Oakland Raiders,Kansas City Chiefs,0.78246,0.79483,2015-12-06,21:05:00,9
81,138,6162.0,67.0,17.0,17.0,11402.0,2015-12-13T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89481,MO,2015-04-22T00:00:00,Chargers at Chiefs,2015-12-13T18:00:00,0.84372,False,2015-12-13T22:00:00,2594313,Kansas City Chiefs,San Diego Chargers,0.79483,0.83726,2015-12-13,18:00:00,16
82,139,2809.0,121.0,42.0,42.0,1181.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1101 Russell St,Baltimore,US,"Baltimore, MD 21230",1121,M&T Bank Stadium,21230,0.89962,MD,2015-04-22T00:00:00,Chiefs at Ravens,2015-12-20T18:00:00,0.83872,False,2015-12-20T22:00:00,2594415,Baltimore Ravens,Kansas City Chiefs,0.79878,0.79483,2015-12-20,18:00:00,23
83,140,7778.0,59.0,11.0,11.0,1212.0,2015-12-27T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89481,MO,2015-04-22T00:00:00,Browns at Chiefs,2015-12-27T18:00:00,0.83646,False,2015-12-27T22:00:00,2594312,Kansas City Chiefs,Cleveland Browns,0.79483,0.77382,2015-12-27,18:00:00,30
84,141,5320.0,70.0,17.0,17.0,5775.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89481,MO,2015-04-22T00:00:00,Raiders at Chiefs,2016-01-03T18:00:00,0.83324,False,2016-01-03T22:00:00,2594349,Kansas City Chiefs,Oakland Raiders,0.79483,0.78246,2016-01-03,18:00:00,37
85,142,416.0,88.0,46.0,46.0,303.0,2015-11-29T12:00:00,2015-04-22T00:00:00,1 Titans Way,Nashville,US,"Nashville, TN 37213",1126,Nissan Stadium,37213,0.85438,TN,2015-04-22T00:00:00,Raiders at Titans,2015-11-29T18:00:00,0.77978,False,2015-11-29T22:00:00,2594458,Tennessee Titans,Oakland Raiders,0.76115,0.78246,2015-11-29,18:00:00,2
86,144,778.0,289.0,154.0,154.0,1233.0,2015-12-06T13:05:00,2015-04-22T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",14,O.co Coliseum,94621,0.79275,CA,2015-04-22T00:00:00,Chiefs at Raiders,2015-12-06T21:05:00,0.79514,False,2015-12-07T01:05:00,2594551,Oakland Raiders,Kansas City Chiefs,0.78246,0.79483,2015-12-06,21:05:00,9
87,145,1385.0,416.0,190.0,190.0,11554.0,2015-12-13T14:05:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91152,CO,2015-04-22T00:00:00,Raiders at Broncos,2015-12-13T21:05:00,0.84935,False,2015-12-14T01:05:00,2594502,Denver Broncos,Oakland Raiders,0.82325,0.78246,2015-12-13,21:05:00,16
88,146,1344.0,369.5,176.0,176.0,1321.0,2015-12-20T13:05:00,2015-04-22T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",14,O.co Coliseum,94621,0.79275,CA,2015-04-22T00:00:00,Packers at Raiders,2015-12-20T21:05:00,0.83009,False,2015-12-21T01:05:00,2594547,Oakland Raiders,Green Bay Packers,0.78246,0.83681,2015-12-20,21:05:00,23
89,147,2823.0,201.0,98.0,98.0,5775.0,2015-12-24T17:25:00,2015-04-22T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",14,O.co Coliseum,94621,0.79275,CA,2015-04-22T00:00:00,Chargers at Raiders,2015-12-25T01:25:00,0.832,False,2015-12-25T05:25:00,2594550,Oakland Raiders,San Diego Chargers,0.78246,0.83726,2015-12-25,01:25:00,28
90,148,5320.0,70.0,17.0,17.0,5775.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89481,MO,2015-04-22T00:00:00,Raiders at Chiefs,2016-01-03T18:00:00,0.83324,False,2016-01-03T22:00:00,2594349,Kansas City Chiefs,Oakland Raiders,0.79483,0.78246,2016-01-03,18:00:00,37
91,154,818.0,88.0,40.0,40.0,347.0,2015-11-29T13:00:00,2015-04-22T00:00:00,1 Everbank Field,Jacksonville,US,"Jacksonville, FL 32202",5178,EverBank Field,32202,0.84752,FL,2015-04-22T00:00:00,Chargers at Jaguars,2015-11-29T18:00:00,0.79654,False,2015-11-29T22:00:00,2594400,Jacksonville Jaguars,San Diego Chargers,0.7261,0.83726,2015-11-29,18:00:00,2
92,155,3098.0,214.0,112.0,112.0,1149.0,2015-12-06T13:05:00,2015-04-22T00:00:00,9449 Friars Road,San Diego,US,"San Diego, CA 92108",1134,Qualcomm Stadium,92108,0.90643,CA,2015-04-22T00:00:00,Broncos at Chargers,2015-12-06T21:05:00,0.87604,False,2015-12-07T01:05:00,2594317,San Diego Chargers,Denver Broncos,0.83726,0.82325,2015-12-06,21:05:00,9
93,156,6162.0,67.0,17.0,17.0,11402.0,2015-12-13T12:00:00,2015-04-22T00:00:00,1 Arrowhead Drive,Kansas City,US,"Kansas City, MO 64129",1128,Arrowhead Stadium,64129,0.89481,MO,2015-04-22T00:00:00,Chargers at Chiefs,2015-12-13T18:00:00,0.84372,False,2015-12-13T22:00:00,2594313,Kansas City Chiefs,San Diego Chargers,0.79483,0.83726,2015-12-13,18:00:00,16
94,157,4668.0,153.0,47.0,47.0,1213.0,2015-12-20T13:25:00,2015-04-22T00:00:00,9449 Friars Road,San Diego,US,"San Diego, CA 92108",1134,Qualcomm Stadium,92108,0.90643,CA,2015-04-22T00:00:00,Dolphins at Chargers,2015-12-20T21:25:00,0.86984,False,2015-12-21T01:25:00,2594374,San Diego Chargers,Miami Dolphins,0.83726,0.80367,2015-12-20,21:25:00,23
95,158,2823.0,201.0,98.0,98.0,5775.0,2015-12-24T17:25:00,2015-04-22T00:00:00,7000 Coliseum Way,Oakland,US,"Oakland, CA 94621",14,O.co Coliseum,94621,0.79275,CA,2015-04-22T00:00:00,Chargers at Raiders,2015-12-25T01:25:00,0.832,False,2015-12-25T05:25:00,2594550,Oakland Raiders,San Diego Chargers,0.78246,0.83726,2015-12-25,01:25:00,28
96,159,2366.0,301.0,145.0,145.0,1915.0,2016-01-03T14:25:00,2015-04-22T00:00:00,1701 Bryant St.,Denver,US,"Denver, CO 80204",1131,Sports Authority Field at Mile High,80204,0.91152,CO,2015-04-22T00:00:00,Chargers at Broncos,2016-01-03T21:25:00,0.86457,False,2016-01-04T01:25:00,2594501,Denver Broncos,San Diego Chargers,0.82325,0.83726,2016-01-03,21:25:00,37
97,160,8888.0,285.0,77.0,77.0,912.0,2015-12-07T20:30:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Cowboys at Redskins,2015-12-08T01:30:00,0.92282,False,2015-12-08T05:30:00,2594352,Washington Redskins,Dallas Cowboys,0.84241,0.88218,2015-12-08,01:30:00,11
98,161,1357.0,402.0,235.0,235.0,1539.0,2015-12-13T15:25:00,2015-04-22T00:00:00,1265 Lombardi Avenue,Green Bay,US,"Green Bay, WI 54304",1125,Lambeau Field,54304,0.93514,WI,2015-04-22T00:00:00,Cowboys at Packers,2015-12-13T21:25:00,0.88359,False,2015-12-14T01:25:00,2594359,Green Bay Packers,Dallas Cowboys,0.83681,0.88218,2015-12-13,21:25:00,16
99,162,4695.0,269.0,30.0,30.0,25395.0,2015-12-19T19:25:00,2015-04-22T00:00:00,1 Legends Way,Arlington,US,"Arlington, TX 76011",4965,AT&T Stadium,76011,0.98464,TX,2015-04-22T00:00:00,Jets at Cowboys,2015-12-20T01:25:00,0.91704,False,2015-12-20T05:25:00,2594315,Dallas Cowboys,New York Jets,0.88218,0.84751,2015-12-20,01:25:00,23
100,163,3515.0,178.0,95.0,95.0,5775.0,2015-12-27T13:00:00,2015-04-22T00:00:00,1 Bills Drive,Orchard Park,US,"Orchard Park, NY 14127",1135,Ralph Wilson Stadium,14127,0.90079,NY,2015-04-22T00:00:00,Cowboys at Bills,2015-12-27T18:00:00,0.87293,False,2015-12-27T22:00:00,2594529,Buffalo Bills,Dallas Cowboys,0.79211,0.88218,2015-12-27,18:00:00,30
101,164,6563.0,252.0,85.0,85.0,16593.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Legends Way,Arlington,US,"Arlington, TX 76011",4965,AT&T Stadium,76011,0.98464,TX,2015-04-22T00:00:00,Redskins at Cowboys,2016-01-03T18:00:00,0.92484,False,2016-01-03T22:00:00,2594316,Dallas Cowboys,Washington Redskins,0.88218,0.84241,2016-01-03,18:00:00,37
102,165,2761.0,185.0,48.0,48.0,1124.0,2015-11-29T13:00:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Giants at Redskins,2015-11-29T18:00:00,0.88123,False,2015-11-29T22:00:00,2594353,Washington Redskins,New York Giants,0.84241,0.85936,2015-11-29,18:00:00,2
103,167,1800.0,458.0,256.0,256.0,2881.0,2015-12-06T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Jets at Giants,2015-12-06T18:00:00,0.89307,False,2015-12-06T22:00:00,2594566,New York Giants,New York Jets,0.85936,0.84751,2015-12-06,18:00:00,9
104,168,1402.0,407.0,146.0,146.0,1391.0,2015-12-14T20:30:00,2015-04-22T00:00:00,2269 NW 199th St,Miami Gardens,US,"Miami Gardens, FL 33056",29,Sun Life Stadium,33056,0.84595,FL,2015-04-22T00:00:00,Giants at Dolphins,2015-12-15T01:30:00,0.85223,False,2015-12-15T05:30:00,2594469,Miami Dolphins,New York Giants,0.80367,0.85936,2015-12-15,01:30:00,18
105,169,2335.0,277.0,148.0,148.0,2315.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Panthers at Giants,2015-12-20T18:00:00,0.8808,False,2015-12-20T22:00:00,2594568,New York Giants,Carolina Panthers,0.85936,0.80184,2015-12-20,18:00:00,23
106,170,5779.0,135.0,60.0,59.0,1155.0,2015-12-27T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Giants at Vikings,2015-12-27T18:00:00,0.86343,False,2015-12-27T22:00:00,2594572,Minnesota Vikings,New York Giants,0.80405,0.85936,2015-12-27,18:00:00,30
107,175,3065.0,291.0,156.0,156.0,3097.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Eagles at Giants,2016-01-03T18:00:00,0.88956,False,2016-01-03T22:00:00,2594271,New York Giants,Philadelphia Eagles,0.85936,0.82966,2016-01-03,18:00:00,37
108,187,651.0,553.0,302.0,302.0,5702.0,2015-12-06T16:25:00,2015-04-22T00:00:00,1 Patriot Place,Foxborough,US,"Foxborough, MA 02035",33,Gillette Stadium,02035,0.90237,MA,2015-04-22T00:00:00,Eagles at Patriots,2015-12-06T21:25:00,0.85663,False,2015-12-07T01:25:00,2594477,New England Patriots,Philadelphia Eagles,0.84576,0.82966,2015-12-06,21:25:00,9
109,188,3419.0,165.0,73.0,73.0,670.0,2015-12-13T13:00:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Bills at Eagles,2015-12-13T18:00:00,0.87204,False,2015-12-13T22:00:00,2594419,Philadelphia Eagles,Buffalo Bills,0.82966,0.79211,2015-12-13,18:00:00,16
110,189,4075.0,162.0,79.0,79.0,1177.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Cardinals at Eagles,2015-12-20T18:00:00,0.87595,False,2015-12-20T22:00:00,2594417,Philadelphia Eagles,Arizona Cardinals,0.82966,0.81733,2015-12-20,18:00:00,23
111,190,4525.0,168.0,83.0,83.0,1162.0,2015-12-26T20:25:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Redskins at Eagles,2015-12-27T01:25:00,0.8849,False,2015-12-27T05:25:00,2594422,Philadelphia Eagles,Washington Redskins,0.82966,0.84241,2015-12-27,01:25:00,30
112,191,3065.0,291.0,156.0,156.0,3097.0,2016-01-03T13:00:00,2015-04-22T00:00:00,1 MetLife Stadium Drive,East Rutherford,US,"East Rutherford, NJ 07073",1587,MetLife Stadium,07073,0.96016,NJ,2015-04-22T00:00:00,Eagles at Giants,2016-01-03T18:00:00,0.88956,False,2016-01-03T22:00:00,2594271,New York Giants,Philadelphia Eagles,0.85936,0.82966,2016-01-03,18:00:00,37
113,192,2761.0,185.0,48.0,48.0,1124.0,2015-11-29T13:00:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Giants at Redskins,2015-11-29T18:00:00,0.88123,False,2015-11-29T22:00:00,2594353,Washington Redskins,New York Giants,0.84241,0.85936,2015-11-29,18:00:00,2
114,193,8888.0,285.0,77.0,77.0,912.0,2015-12-07T20:30:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Cowboys at Redskins,2015-12-08T01:30:00,0.92282,False,2015-12-08T05:30:00,2594352,Washington Redskins,Dallas Cowboys,0.84241,0.88218,2015-12-08,01:30:00,11
115,194,2789.0,203.0,80.0,80.0,2286.0,2015-12-13T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Redskins at Bears,2015-12-13T18:00:00,0.88043,False,2015-12-13T22:00:00,2594557,Chicago Bears,Washington Redskins,0.85678,0.84241,2015-12-13,18:00:00,16
116,195,8977.0,180.0,26.0,26.0,1063.0,2015-12-20T13:00:00,2015-04-22T00:00:00,1600 Fedex Way,Landover,US,"Landover, MD 20785",35,FedEx Field,20785,0.95056,MD,2015-04-22T00:00:00,Bills at Redskins,2015-12-20T18:00:00,0.8918,False,2015-12-20T22:00:00,2594356,Washington Redskins,Buffalo Bills,0.84241,0.79211,2015-12-20,18:00:00,23
117,196,4525.0,168.0,83.0,83.0,1162.0,2015-12-26T20:25:00,2015-04-22T00:00:00,1020 Pattison Avenue,Philadelphia,US,"Philadelphia, PA 19148",330,Lincoln Financial Field,19148,0.91513,PA,2015-04-22T00:00:00,Redskins at Eagles,2015-12-27T01:25:00,0.8849,False,2015-12-27T05:25:00,2594422,Philadelphia Eagles,Washington Redskins,0.82966,0.84241,2015-12-27,01:25:00,30
118,197,6563.0,252.0,85.0,85.0,16593.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1 Legends Way,Arlington,US,"Arlington, TX 76011",4965,AT&T Stadium,76011,0.98464,TX,2015-04-22T00:00:00,Redskins at Cowboys,2016-01-03T18:00:00,0.92484,False,2016-01-03T22:00:00,2594316,Dallas Cowboys,Washington Redskins,0.88218,0.84241,2016-01-03,18:00:00,37
119,222,2019.0,211.0,80.0,80.0,2284.0,2015-12-06T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,49ers at Bears,2015-12-06T18:00:00,0.88077,False,2015-12-06T22:00:00,2594560,Chicago Bears,San Francisco 49ers,0.85678,0.85814,2015-12-06,18:00:00,9
120,229,2789.0,203.0,80.0,80.0,2286.0,2015-12-13T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Redskins at Bears,2015-12-13T18:00:00,0.88043,False,2015-12-13T22:00:00,2594557,Chicago Bears,Washington Redskins,0.85678,0.84241,2015-12-13,18:00:00,16
121,244,5723.0,132.0,52.0,52.0,1546.0,2015-12-20T12:00:00,2015-04-22T00:00:00,2009 University Ave SE,Minneapolis,US,"Minneapolis, MN 55455",1752,TCF Bank Stadium,55455,0.86868,MN,2015-04-22T00:00:00,Bears at Vikings,2015-12-20T18:00:00,0.86384,False,2015-12-20T22:00:00,2594274,Minnesota Vikings,Chicago Bears,0.80405,0.85678,2015-12-20,18:00:00,23
122,251,1560.0,197.0,71.0,71.0,5775.0,2015-12-27T13:00:00,2015-04-22T00:00:00,4201 North Dale Mabry Highway,Tampa,US,"Tampa, FL 33607",39,Raymond James Stadium,33607,0.8599,FL,2015-04-22T00:00:00,Bears at Buccaneers,2015-12-27T18:00:00,0.83613,False,2015-12-27T22:00:00,2594452,Tampa Bay Buccaneers,Chicago Bears,0.78044,0.85678,2015-12-27,18:00:00,30
123,262,3160.0,197.0,79.0,79.0,1995.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Lions at Bears,2016-01-03T18:00:00,0.87752,False,2016-01-03T22:00:00,2594279,Chicago Bears,Detroit Lions,0.85678,0.82892,2016-01-03,18:00:00,37
124,416,2616.0,110.0,59.0,59.0,10277.0,2015-12-03T20:25:00,2015-04-22T00:00:00,2000 Brush St.,Detroit,US,"Detroit, MI 48226",346,Ford Field,48226,0.92133,MI,2015-04-22T00:00:00,Packers at Lions,2015-12-04T01:25:00,0.86378,False,2015-12-04T05:25:00,2594541,Detroit Lions,Green Bay Packers,0.82892,0.83681,2015-12-04,01:25:00,7
125,417,1710.0,137.0,27.0,27.0,1365.0,2015-12-13T12:00:00,2015-04-22T00:00:00,701 Convention Plaza,St. Louis,US,"St. Louis, MO 63101",2779,Edward Jones Dome,63101,0.8713,MO,2015-04-22T00:00:00,Lions at Rams,2015-12-13T18:00:00,0.81147,False,2015-12-13T22:00:00,2594341,St. Louis Rams,Detroit Lions,0.76561,0.82892,2015-12-13,18:00:00,16
126,418,3405.0,108.0,45.0,45.0,18133.0,2015-12-21T19:30:00,2015-04-22T00:00:00,1500 Sugar Bowl Drive,New Orleans,US,"New Orleans, LA 70112",128,Mercedes-Benz Superdome,70112,0.90959,LA,2015-04-22T00:00:00,Lions at Saints,2015-12-22T01:30:00,0.85392,False,2015-12-22T05:30:00,2594429,New Orleans Saints,Detroit Lions,0.80042,0.82892,2015-12-22,01:30:00,25
127,419,4358.0,87.0,35.0,35.0,7085.0,2015-12-27T13:00:00,2015-04-22T00:00:00,2000 Brush St.,Detroit,US,"Detroit, MI 48226",346,Ford Field,48226,0.92133,MI,2015-04-22T00:00:00,49ers at Lions,2015-12-27T18:00:00,0.86465,False,2015-12-27T22:00:00,2594538,Detroit Lions,San Francisco 49ers,0.82892,0.85814,2015-12-27,18:00:00,30
128,421,3160.0,197.0,79.0,79.0,1995.0,2016-01-03T12:00:00,2015-04-22T00:00:00,1410 S. Museum Campus Drive,Chicago,US,"Chicago, IL 60605",31,Soldier Field,60605,0.9567,IL,2015-04-22T00:00:00,Lions at Bears,2016-01-03T18:00:00,0.87752,False,2016-01-03T22:00:00,2594279,Chicago Bears,Detroit Lions,0.85678,0.82892,2016-01-03,18:00:00,37
129,444,2616.0,110.0,59.0,59.0,10277.0,2015-12-03T20:25:00,2015-04-22T00:00:00,2000 Brush St.,Detroit,US,"Detroit, MI 48226",346,Ford Field,48226,0.92133,MI,2015-04-22T00:00:00,Packers at Lions,2015-12-04T01:25:00,0.86378,False,2015-12-04T05:25:00,2594541,Detroit Lions,Green Bay Packers,0.82892,0.83681,2015-12-04,01:25:00,7
