,index,listing_count,avg_price,lowest_price_good_deal,lowest_price,highest_price,datetime_local,created_at,address,city,country,extended_address,venueid,venuename,postal_code,venuescore,venuestate,announce_date,short_title,datetime_utc,ticket_score,datetime_tbd,visible_until_utc,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,timeutc,daysaway
330,389,603.0,97.68,18.0,18.0,910.0,2016-02-16T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Sabres at Senators,2016-02-17T00:30:00,0.69243,False,2016-02-17T04:30:00,2666678,Ottawa Senators,Buffalo Sabres,0.65117,0.71332,2016-02-17,00:30:00,81
331,390,579.0,97.45,19.0,19.0,1149.0,2016-02-18T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Hurricanes at Senators,2016-02-19T00:30:00,0.66531,False,2016-02-19T04:30:00,2666679,Ottawa Senators,Carolina Hurricanes,0.65117,0.64849,2016-02-19,00:30:00,83
332,391,584.0,152.64,46.0,46.0,910.0,2016-02-20T19:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Red Wings at Senators,2016-02-21T00:00:00,0.72684,False,2016-02-21T04:00:00,2666694,Ottawa Senators,Detroit Red Wings,0.65117,0.73189,2016-02-21,00:00:00,85
333,392,704.0,145.79,42.0,42.0,573.0,2016-02-23T19:00:00,2015-06-27T00:00:00,7424 118 Ave NW,Edmonton,Canada,"Edmonton, Canada",163,Rexall Place,T5B 4M9,0.74959,AB,2015-06-27T00:00:00,Senators at Oilers,2016-02-24T02:00:00,0.72418,False,2016-02-24T06:00:00,2667032,Edmonton Oilers,Ottawa Senators,0.65587,0.65117,2016-02-24,02:00:00,88
334,393,1007.0,116.0,37.0,37.0,1161.0,2016-02-25T19:00:00,2015-06-27T00:00:00,800 Griffiths Way,Vancouver,Canada,"Vancouver, Canada",2983,Rogers Arena,V6B 6G1,0.76455,BC,2015-06-27T00:00:00,Senators at Canucks,2016-02-26T03:00:00,0.72424,False,2016-02-26T07:00:00,2666724,Vancouver Canucks,Ottawa Senators,0.67661,0.65117,2016-02-26,03:00:00,90
335,394,941.0,197.78,48.0,48.0,695.0,2016-02-27T20:00:00,2015-06-27T00:00:00,555 Saddledome Rise SE,Calgary,Canada,"Calgary, Canada",96,Scotiabank Saddledome,T2G 2W1,0.74912,AB,2015-06-27T00:00:00,Senators at Flames,2016-02-28T03:00:00,0.72932,False,2016-02-28T07:00:00,2666291,Calgary Flames,Ottawa Senators,0.65693,0.65117,2016-02-28,03:00:00,92
336,395,655.0,119.06,26.0,26.0,1407.0,2016-03-01T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Blues at Senators,2016-03-02T00:30:00,0.70677,False,2016-03-02T04:30:00,2666689,Ottawa Senators,St. Louis Blues,0.65117,0.711,2016-03-02,00:30:00,95
337,396,502.0,120.42,29.0,29.0,910.0,2016-03-03T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Lightning at Senators,2016-03-04T00:30:00,0.69263,False,2016-03-04T04:30:00,2666695,Ottawa Senators,Tampa Bay Lightning,0.65117,0.70274,2016-03-04,00:30:00,97
338,397,858.0,260.0,105.0,105.0,908.0,2016-03-05T19:00:00,2015-06-27T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79626,ON,2015-06-27T00:00:00,Senators at Maple Leafs,2016-03-06T00:00:00,0.76645,False,2016-03-06T04:00:00,2666624,Toronto Maple Leafs,Ottawa Senators,0.71521,0.65117,2016-03-06,00:00:00,99
339,398,750.0,100.0,26.0,26.0,910.0,2016-03-06T17:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Stars at Senators,2016-03-06T22:00:00,0.71391,False,2016-03-07T02:00:00,2666663,Ottawa Senators,Dallas Stars,0.65117,0.66028,2016-03-06,22:00:00,99
340,399,776.0,56.66,17.0,17.0,199.0,2016-03-08T19:00:00,2015-06-27T00:00:00,1400 Edwards Mill Road,Raleigh,US,"Raleigh, NC 27607",1430,PNC Arena,27607,0.73236,NC,2015-06-27T00:00:00,Senators at Hurricanes,2016-03-09T00:00:00,0.65111,False,2016-03-09T04:00:00,2667299,Carolina Hurricanes,Ottawa Senators,0.64849,0.65117,2016-03-09,00:00:00,102
341,400,971.0,58.0,11.0,11.0,1145.0,2016-03-10T19:30:00,2015-06-27T00:00:00,1 Panther Pkwy,Sunrise,US,"Sunrise, FL 33323",126,BB&T Center,33323,0.7568,FL,2015-06-27T00:00:00,Senators at Panthers,2016-03-11T00:30:00,0.69191,False,2016-03-11T04:30:00,2666828,Florida Panthers,Ottawa Senators,0.65483,0.65117,2016-03-11,00:30:00,104
342,401,528.0,189.0,85.0,85.0,910.0,2016-03-12T19:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Maple Leafs at Senators,2016-03-13T00:00:00,0.71206,False,2016-03-13T04:00:00,2666670,Ottawa Senators,Toronto Maple Leafs,0.65117,0.71521,2016-03-13,00:00:00,106
343,402,501.0,105.07,24.0,24.0,910.0,2016-03-15T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Wild at Senators,2016-03-15T23:30:00,0.71466,False,2016-03-16T03:30:00,2666672,Ottawa Senators,Minnesota Wild,0.65117,0.68851,2016-03-15,23:30:00,108
344,403,1180.0,109.0,32.0,32.0,1197.0,2016-03-18T19:00:00,2015-06-27T00:00:00,1 Seymour H. Knox III Plaza,Buffalo,US,"Buffalo, NY 14203",212,First Niagara Center,14203,0.79655,NY,2015-06-27T00:00:00,Senators at Sabres,2016-03-18T23:00:00,0.74567,False,2016-03-19T03:00:00,2666320,Buffalo Sabres,Ottawa Senators,0.71332,0.65117,2016-03-18,23:00:00,111
345,404,411.0,254.47,90.0,90.0,910.0,2016-03-19T19:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Canadiens at Senators,2016-03-19T23:00:00,0.70831,False,2016-03-20T03:00:00,2666684,Ottawa Senators,Montreal Canadiens,0.65117,0.70075,2016-03-19,23:00:00,112
346,405,523.0,128.98,30.0,30.0,910.0,2016-03-22T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Capitals at Senators,2016-03-22T23:30:00,0.71212,False,2016-03-23T03:30:00,2666699,Ottawa Senators,Washington Capitals,0.65117,0.7341,2016-03-22,23:30:00,115
347,406,2071.0,96.0,20.0,20.0,1355.0,2016-03-23T19:00:00,2015-06-27T00:00:00,620 Atlantic Avenue,Brooklyn,US,"Brooklyn, NY 11217",7546,Barclays Center,11217,0.84605,NY,2015-06-27T00:00:00,Senators at Islanders,2016-03-23T23:00:00,0.766,False,2016-03-24T03:00:00,2666215,New York Islanders,Ottawa Senators,0.71278,0.65117,2016-03-23,23:00:00,116
348,407,558.0,130.56,32.0,32.0,910.0,2016-03-26T19:00:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Ducks at Senators,2016-03-26T23:00:00,0.70947,False,2016-03-27T03:00:00,2666691,Ottawa Senators,Anaheim Ducks,0.65117,0.68513,2016-03-26,23:00:00,119
349,408,5.0,162.0,154.0,154.0,253.0,2016-03-30T18:30:00,2015-06-27T00:00:00,300 Portage Avenue,Winnipeg,Canada,"Winnipeg, Canada",98,MTS Centre,R3C 5S4,0.68216,MB,2015-06-27T00:00:00,Senators at Jets,2016-03-30T23:30:00,0.6124,False,2016-03-31T03:30:00,2666752,Winnipeg Jets,Ottawa Senators,0.60524,0.65117,2016-03-30,23:30:00,123
350,409,1183.0,149.06,50.0,50.0,573.0,2016-03-31T19:00:00,2015-06-27T00:00:00,199 West Kellogg Boulevard,Saint Paul,US,"Saint Paul, MN 55102",123,Xcel Energy Center,55102,0.77803,MN,2015-06-27T00:00:00,Senators at Wild,2016-04-01T00:00:00,0.73867,False,2016-04-01T04:00:00,2667085,Minnesota Wild,Ottawa Senators,0.68851,0.65117,2016-04-01,00:00:00,125
351,410,3093.0,148.61,46.0,46.0,2171.0,2016-04-02T13:00:00,2015-06-27T00:00:00,3601 S Broad St,Philadelphia,US,"Philadelphia, PA 19148",3148,Wells Fargo Center,19148,0.81648,PA,2015-06-27T00:00:00,Senators at Flyers,2016-04-02T17:00:00,0.80616,False,2016-04-02T21:00:00,2666900,Philadelphia Flyers,Ottawa Senators,0.75235,0.65117,2016-04-02,17:00:00,126
352,411,575.0,154.42,41.0,41.0,1407.0,2016-04-05T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Penguins at Senators,2016-04-05T23:30:00,0.71397,False,2016-04-06T03:30:00,2666666,Ottawa Senators,Pittsburgh Penguins,0.65117,0.70069,2016-04-05,23:30:00,129
353,412,498.0,126.62,21.0,21.0,1407.0,2016-04-07T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Panthers at Senators,2016-04-07T23:30:00,0.67535,False,2016-04-08T03:30:00,2666668,Ottawa Senators,Florida Panthers,0.65117,0.65483,2016-04-07,23:30:00,131
354,413,2930.0,192.0,89.0,89.0,1144.0,2016-04-09T12:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85472,MA,2015-06-27T00:00:00,Senators at Bruins,2016-04-09T16:30:00,0.83576,False,2016-04-09T20:30:00,2666950,Boston Bruins,Ottawa Senators,0.77834,0.65117,2016-04-09,16:30:00,133
355,414,175.0,57.0,25.0,25.0,1225.0,2015-11-28T19:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Islanders at Lightning,2015-11-29T00:00:00,0.71677,False,2015-11-29T04:00:00,2667080,Tampa Bay Lightning,New York Islanders,0.70274,0.71278,2015-11-29,00:00:00,1
356,415,1085.0,44.0,12.0,12.0,912.0,2015-12-02T19:30:00,2015-06-27T00:00:00,2695 E. Katella,Anaheim,US,"Anaheim, CA 92806",133,Honda Center,92806,0.77118,CA,2015-06-27T00:00:00,Lightning at Ducks,2015-12-03T03:30:00,0.72375,False,2015-12-03T07:30:00,2666486,Anaheim Ducks,Tampa Bay Lightning,0.68513,0.70274,2015-12-03,03:30:00,5
357,416,1623.0,79.0,39.0,39.0,526.0,2015-12-05T19:30:00,2015-06-27T00:00:00,525 West Santa Clara Street,San Jose,US,"San Jose, CA 95113",157,SAP Center,95113,0.78238,CA,2015-06-27T00:00:00,Lightning at Sharks,2015-12-06T03:30:00,0.75189,False,2015-12-06T07:30:00,2667117,San Jose Sharks,Tampa Bay Lightning,0.70248,0.70274,2015-12-06,03:30:00,8
358,417,2092.0,90.0,34.0,34.0,6287.0,2015-12-06T19:00:00,2015-06-27T00:00:00,1111 S Figueroa St,Los Angeles,US,"Los Angeles, CA 90015",134,Staples Center,90015,0.85076,CA,2015-06-27T00:00:00,Lightning at Kings,2015-12-07T03:00:00,0.78596,False,2015-12-07T07:00:00,2666656,Los Angeles Kings,Tampa Bay Lightning,0.75507,0.70274,2015-12-07,03:00:00,9
359,418,1137.0,53.5,15.0,15.0,1142.0,2015-12-10T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Senators at Lightning,2015-12-11T00:30:00,0.72487,False,2015-12-11T04:30:00,2667102,Tampa Bay Lightning,Ottawa Senators,0.70274,0.65117,2015-12-11,00:30:00,13
360,419,836.0,75.0,30.0,30.0,1225.0,2015-12-12T19:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Capitals at Lightning,2015-12-13T00:00:00,0.7408,False,2015-12-13T04:00:00,2667044,Tampa Bay Lightning,Washington Capitals,0.70274,0.7341,2015-12-13,00:00:00,15
361,420,1192.0,59.0,14.0,14.0,307.0,2015-12-14T19:00:00,2015-06-27T00:00:00,200 West Nationwide Boulevard,Columbus,US,"Columbus, OH 43215",430,Nationwide Arena,43215,0.74447,OH,2015-06-27T00:00:00,Lightning at Blue Jackets,2015-12-15T00:00:00,0.7124,False,2015-12-15T04:00:00,2666564,Columbus Blue Jackets,Tampa Bay Lightning,0.62453,0.70274,2015-12-15,00:00:00,17
362,421,602.0,171.0,60.0,60.0,608.0,2015-12-15T19:30:00,2015-06-27T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79626,ON,2015-06-27T00:00:00,Lightning at Maple Leafs,2015-12-16T00:30:00,0.74441,False,2015-12-16T04:30:00,2666601,Toronto Maple Leafs,Tampa Bay Lightning,0.71521,0.70274,2015-12-16,00:30:00,18
363,422,1622.0,104.0,38.0,38.0,1242.0,2015-12-18T19:00:00,2015-06-27T00:00:00,601 F Street NW,Washington,US,"Washington, DC 20004",181,Verizon Center,20004,0.80704,DC,2015-06-27T00:00:00,Lightning at Capitals,2015-12-19T00:00:00,0.77751,False,2015-12-19T04:00:00,2666969,Washington Capitals,Tampa Bay Lightning,0.7341,0.70274,2015-12-19,00:00:00,21
364,423,1009.0,69.0,20.0,20.0,1225.0,2015-12-20T17:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Senators at Lightning,2015-12-20T22:00:00,0.72865,False,2015-12-21T02:00:00,2667069,Tampa Bay Lightning,Ottawa Senators,0.70274,0.65117,2015-12-20,22:00:00,22
365,424,982.0,57.0,16.0,16.0,1225.0,2015-12-22T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Canucks at Lightning,2015-12-23T00:30:00,0.72165,False,2015-12-23T04:30:00,2667035,Tampa Bay Lightning,Vancouver Canucks,0.70274,0.67661,2015-12-23,00:30:00,25
366,425,1345.0,82.0,30.0,30.0,1142.0,2015-12-26T19:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Blue Jackets at Lightning,2015-12-27T00:00:00,0.73926,False,2015-12-27T04:00:00,2667091,Tampa Bay Lightning,Columbus Blue Jackets,0.70274,0.62453,2015-12-27,00:00:00,29
367,426,1013.0,133.0,75.0,75.0,1225.0,2015-12-28T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Canadiens at Lightning,2015-12-29T00:30:00,0.75238,False,2015-12-29T04:30:00,2667100,Tampa Bay Lightning,Montreal Canadiens,0.70274,0.70075,2015-12-29,00:30:00,31
368,427,1169.0,145.0,67.0,67.0,1225.0,2015-12-30T20:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Rangers at Lightning,2015-12-31T01:00:00,0.7793,False,2015-12-31T05:00:00,2667048,Tampa Bay Lightning,New York Rangers,0.70274,0.79799,2015-12-31,01:00:00,33
369,428,1077.0,91.0,26.0,26.0,1225.0,2016-01-02T19:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Wild at Lightning,2016-01-03T00:00:00,0.73138,False,2016-01-03T04:00:00,2667054,Tampa Bay Lightning,Minnesota Wild,0.70274,0.68851,2016-01-03,00:00:00,36
370,429,844.0,96.5,19.0,19.0,628.0,2016-01-05T19:00:00,2015-06-27T00:00:00,555 Saddledome Rise SE,Calgary,Canada,"Calgary, Canada",96,Scotiabank Saddledome,T2G 2W1,0.74912,AB,2015-06-27T00:00:00,Lightning at Flames,2016-01-06T02:00:00,0.7075,False,2016-01-06T06:00:00,2666279,Calgary Flames,Tampa Bay Lightning,0.65693,0.70274,2016-01-06,02:00:00,39
371,430,644.0,109.0,46.0,46.0,573.0,2016-01-08T19:00:00,2015-06-27T00:00:00,7424 118 Ave NW,Edmonton,Canada,"Edmonton, Canada",163,Rexall Place,T5B 4M9,0.74959,AB,2015-06-27T00:00:00,Lightning at Oilers,2016-01-09T02:00:00,0.72261,False,2016-01-09T06:00:00,2667015,Edmonton Oilers,Tampa Bay Lightning,0.65587,0.70274,2016-01-09,02:00:00,42
372,431,880.0,136.0,63.0,63.0,910.0,2016-01-09T19:00:00,2015-06-27T00:00:00,800 Griffiths Way,Vancouver,Canada,"Vancouver, Canada",2983,Rogers Arena,V6B 6G1,0.76455,BC,2015-06-27T00:00:00,Lightning at Canucks,2016-01-10T03:00:00,0.73943,False,2016-01-10T07:00:00,2666723,Vancouver Canucks,Tampa Bay Lightning,0.67661,0.70274,2016-01-10,03:00:00,43
373,432,1020.0,94.0,19.0,19.0,1407.0,2016-01-12T19:00:00,2015-06-27T00:00:00,1000 Chopper Circle,Denver,US,"Denver, CO 80204",187,Pepsi Center,80204,0.76529,CO,2015-06-27T00:00:00,Lightning at Avalanche,2016-01-13T02:00:00,0.74329,False,2016-01-13T06:00:00,2667370,Colorado Avalanche,Tampa Bay Lightning,0.6665,0.70274,2016-01-13,02:00:00,46
374,433,1100.0,123.0,42.0,42.0,1225.0,2016-01-15T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Penguins at Lightning,2016-01-16T00:30:00,0.7481,False,2016-01-16T04:30:00,2667046,Tampa Bay Lightning,Pittsburgh Penguins,0.70274,0.70069,2016-01-16,00:30:00,49
375,434,1198.0,75.0,21.0,21.0,1225.0,2016-01-17T17:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Panthers at Lightning,2016-01-17T22:00:00,0.73789,False,2016-01-18T02:00:00,2667097,Tampa Bay Lightning,Florida Panthers,0.70274,0.65483,2016-01-17,22:00:00,50
376,435,1215.0,73.0,22.0,22.0,1225.0,2016-01-19T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Oilers at Lightning,2016-01-20T00:30:00,0.74658,False,2016-01-20T04:30:00,2667071,Tampa Bay Lightning,Edmonton Oilers,0.70274,0.65587,2016-01-20,00:30:00,53
377,436,846.0,241.0,99.0,99.0,1225.0,2016-01-21T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Blackhawks at Lightning,2016-01-22T00:30:00,0.7705,False,2016-01-22T04:30:00,2667073,Tampa Bay Lightning,Chicago Blackhawks,0.70274,0.78227,2016-01-22,00:30:00,55
378,437,1040.0,75.0,15.0,15.0,1715.0,2016-01-23T19:00:00,2015-06-27T00:00:00,1 Panther Pkwy,Sunrise,US,"Sunrise, FL 33323",126,BB&T Center,33323,0.7568,FL,2015-06-27T00:00:00,Lightning at Panthers,2016-01-24T00:00:00,0.7173,False,2016-01-24T04:00:00,2666793,Florida Panthers,Tampa Bay Lightning,0.65483,0.70274,2016-01-24,00:00:00,57
379,438,1202.0,113.0,36.0,36.0,1225.0,2016-01-27T19:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Maple Leafs at Lightning,2016-01-28T00:00:00,0.75269,False,2016-01-28T04:00:00,2667060,Tampa Bay Lightning,Toronto Maple Leafs,0.70274,0.71521,2016-01-28,00:00:00,61
380,439,1086.0,130.0,39.0,39.0,1225.0,2016-02-03T20:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Red Wings at Lightning,2016-02-04T01:00:00,0.757,False,2016-02-04T05:00:00,2667058,Tampa Bay Lightning,Detroit Red Wings,0.70274,0.73189,2016-02-04,01:00:00,68
381,440,1146.0,127.0,39.0,39.0,1225.0,2016-02-05T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Penguins at Lightning,2016-02-06T00:30:00,0.75574,False,2016-02-06T04:30:00,2667043,Tampa Bay Lightning,Pittsburgh Penguins,0.70274,0.70069,2016-02-06,00:30:00,70
382,441,614.0,106.63,21.0,21.0,910.0,2016-02-08T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Lightning at Senators,2016-02-09T00:30:00,0.71284,False,2016-02-09T04:30:00,2666687,Ottawa Senators,Tampa Bay Lightning,0.65117,0.70274,2016-02-09,00:30:00,73
383,442,648.0,271.75,76.0,76.0,1161.0,2016-02-09T19:30:00,2015-06-27T00:00:00,1909 Avenue des Canadiens-de-Montreal,Montreal,Canada,"Montreal, Canada",139,Bell Centre,H3C 5L2,0.76009,QC,2015-06-27T00:00:00,Lightning at Canadiens,2016-02-10T00:30:00,0.73836,False,2016-02-10T04:30:00,2667199,Montreal Canadiens,Tampa Bay Lightning,0.70075,0.70274,2016-02-10,00:30:00,74
384,443,1263.0,87.0,26.0,26.0,1225.0,2016-02-12T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Predators at Lightning,2016-02-13T00:30:00,0.74232,False,2016-02-13T04:30:00,2667067,Tampa Bay Lightning,Nashville Predators,0.70274,0.65429,2016-02-13,00:30:00,77
385,444,1160.0,88.0,25.0,25.0,3599.0,2016-02-14T18:00:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Blues at Lightning,2016-02-14T23:00:00,0.7402,False,2016-02-15T03:00:00,2667038,Tampa Bay Lightning,St. Louis Blues,0.70274,0.711,2016-02-14,23:00:00,78
386,445,1155.0,72.5,21.0,21.0,1225.0,2016-02-16T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Sharks at Lightning,2016-02-17T00:30:00,0.75921,False,2016-02-17T04:30:00,2667037,Tampa Bay Lightning,San Jose Sharks,0.70274,0.70248,2016-02-17,00:30:00,81
387,446,1167.0,107.21,21.0,21.0,1225.0,2016-02-18T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Jets at Lightning,2016-02-19T00:30:00,0.72501,False,2016-02-19T04:30:00,2667040,Tampa Bay Lightning,Winnipeg Jets,0.70274,0.60524,2016-02-19,00:30:00,83
388,447,1080.0,169.0,72.0,72.0,5936.0,2016-02-20T12:30:00,2015-06-27T00:00:00,1001 5th Ave,Pittsburgh,US,"Pittsburgh, PA 15219",2265,Consol Energy Center,15219,0.77534,PA,2015-06-27T00:00:00,Lightning at Penguins,2016-02-20T17:30:00,0.76105,False,2016-02-20T21:30:00,2666251,Pittsburgh Penguins,Tampa Bay Lightning,0.70069,0.70274,2016-02-20,17:30:00,84
389,448,320.0,67.0,17.0,17.0,290.0,2016-02-21T19:00:00,2015-06-27T00:00:00,1400 Edwards Mill Road,Raleigh,US,"Raleigh, NC 27607",1430,PNC Arena,27607,0.73236,NC,2015-06-27T00:00:00,Lightning at Hurricanes,2016-02-22T00:00:00,0.68335,False,2016-02-22T04:00:00,2667321,Carolina Hurricanes,Tampa Bay Lightning,0.64849,0.70274,2016-02-22,00:00:00,86
390,449,1211.0,103.75,22.0,22.0,1225.0,2016-02-23T19:30:00,2015-06-27T00:00:00,401 Channelside Dr.,Tampa,US,"Tampa, FL 33602",182,Amalie Arena,33602,0.77739,FL,2015-06-27T00:00:00,Coyotes at Lightning,2016-02-24T00:30:00,0.73502,False,2016-02-24T04:30:00,2667036,Tampa Bay Lightning,Arizona Coyotes,0.70274,0.67128,2016-02-24,00:30:00,88
391,450,1212.0,83.0,36.0,36.0,1138.0,2016-02-26T19:00:00,2015-06-27T00:00:00,165 Mulberry Street,Newark,US,"Newark, NJ 07102",1500,Prudential Center,07102,0.78781,NJ,2015-06-27T00:00:00,Lightning at Devils,2016-02-27T00:00:00,0.76296,False,2016-02-27T04:00:00,2666459,New Jersey Devils,Tampa Bay Lightning,0.71198,0.70274,2016-02-27,00:00:00,91
392,451,3059.0,191.78,71.0,71.0,1160.0,2016-02-28T18:30:00,2015-06-27T00:00:00,100 Legends Way,Boston,US,"Boston, MA 02114",1544,TD Garden,02114,0.85472,MA,2015-06-27T00:00:00,Lightning at Bruins,2016-02-28T23:30:00,0.82676,False,2016-02-29T03:30:00,2666928,Boston Bruins,Tampa Bay Lightning,0.77834,0.70274,2016-02-28,23:30:00,92
393,452,914.0,201.5,64.0,64.0,908.0,2016-02-29T19:30:00,2015-06-27T00:00:00,40 Bay Street,Toronto,Canada,"Toronto, Canada",91,Air Canada Centre,M5J 2X2,0.79626,ON,2015-06-27T00:00:00,Lightning at Maple Leafs,2016-03-01T00:30:00,0.76154,False,2016-03-01T04:30:00,2666611,Toronto Maple Leafs,Tampa Bay Lightning,0.71521,0.70274,2016-03-01,00:30:00,94
394,453,502.0,120.42,29.0,29.0,910.0,2016-03-03T19:30:00,2015-06-27T00:00:00,1000 Paladium Drive,Kanata,Canada,"Kanata, Canada",150,Canadian Tire Centre,K2V 1A5,0.72568,ON,2015-06-27T00:00:00,Lightning at Senators,2016-03-04T00:30:00,0.69263,False,2016-03-04T04:30:00,2666695,Ottawa Senators,Tampa Bay Lightning,0.65117,0.70274,2016-03-04,00:30:00,97
